collection,encoder,image_family,image_weight,validation_n,pre2025_validation_transaction_mse,pre2025_validation_transaction_rmse
MAYC,SDXL_VAE,ElasticNet,0.7,16221,0.16154822390490628,0.40193062076048186
MAYC,SDXL_VAE,ElasticNet,0.8,16221,0.161633890244187,0.4020371752017306
MAYC,SDXL_VAE,ElasticNet,0.9,16221,0.16174209840255419,0.4021717275027599
MAYC,SDXL_VAE,ElasticNet,1.0,16221,0.16187284838000768,0.40233424957366937
MAYC,SDXL_VAE,PLS,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SDXL_VAE,PLS,0.1,16221,0.1615029768167604,0.40187432963149117
MAYC,SDXL_VAE,PLS,0.2,16221,0.16144942878844573,0.40180770125576953
MAYC,SDXL_VAE,PLS,0.3,16221,0.16141908637941424,0.40176994210544703
MAYC,SDXL_VAE,PLS,0.4,16221,0.161411949589666,0.401761060320268
MAYC,SDXL_VAE,PLS,0.5,16221,0.16142801841920107,0.4017810578153244
MAYC,SDXL_VAE,PLS,0.6,16221,0.1614672928680193,0.40182993027899166
MAYC,SDXL_VAE,PLS,0.7,16221,0.1615297729361208,0.40190766717757553
MAYC,SDXL_VAE,PLS,0.8,16221,0.16161545862350551,0.40201425176665756
MAYC,SDXL_VAE,PLS,0.9,16221,0.16172434993017346,0.40214966110911177
MAYC,SDXL_VAE,PLS,1.0,16221,0.16185644685612466,0.4023138660997464
MAYC,SDXL_VAE,LinearSVR,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SDXL_VAE,LinearSVR,0.1,16221,0.16151815619821716,0.40189321491935787
MAYC,SDXL_VAE,LinearSVR,0.2,16221,0.16147957280292474,0.4018452100037087
MAYC,SDXL_VAE,LinearSVR,0.3,16221,0.16146398027848116,0.40182580837781084
MAYC,SDXL_VAE,LinearSVR,0.4,16221,0.1614713786248864,0.401835014184785
MAYC,SDXL_VAE,LinearSVR,0.5,16221,0.1615017678421403,0.40187282545867703
MAYC,SDXL_VAE,LinearSVR,0.6,16221,0.1615551479302431,0.40193923412655685
MAYC,SDXL_VAE,LinearSVR,0.7,16221,0.1616315188891947,0.4020342260171324
MAYC,SDXL_VAE,LinearSVR,0.8,16221,0.16173088071899497,0.40215778087585846
MAYC,SDXL_VAE,LinearSVR,0.9,16221,0.16185323341964414,0.4023098723865028
MAYC,SDXL_VAE,LinearSVR,1.0,16221,0.16199857699114195,0.40249046819911394
MAYC,SDXL_VAE,HistGradientBoosting,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SDXL_VAE,HistGradientBoosting,0.1,16221,0.161571026117139,0.401958985615621
MAYC,SDXL_VAE,HistGradientBoosting,0.2,16221,0.16157658780020137,0.40196590377817043
MAYC,SDXL_VAE,HistGradientBoosting,0.3,16221,0.16159641551354523,0.40199056644844944
MAYC,SDXL_VAE,HistGradientBoosting,0.4,16221,0.16163050925717057,0.40203297036085306
MAYC,SDXL_VAE,HistGradientBoosting,0.5,16221,0.16167886903107745,0.4020931099025168
MAYC,SDXL_VAE,HistGradientBoosting,0.6,16221,0.16174149483526584,0.402170977117029
MAYC,SDXL_VAE,HistGradientBoosting,0.7,16221,0.16181838666973586,0.40226656170969005
MAYC,SDXL_VAE,HistGradientBoosting,0.8,16221,0.1619095445344873,0.4023798510543083
MAYC,SDXL_VAE,HistGradientBoosting,0.9,16221,0.16201496842952035,0.40251083020152434
MAYC,SDXL_VAE,HistGradientBoosting,1.0,16221,0.16213465835483484,0.4026594818886485
MAYC,SDXL_VAE,XGBoost,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SDXL_VAE,XGBoost,0.1,16221,0.161565036614311,0.4019515351560571
MAYC,SDXL_VAE,XGBoost,0.2,16221,0.16156525736851515,0.4019518097589749
MAYC,SDXL_VAE,XGBoost,0.3,16221,0.16158039272697092,0.401970636647717
MAYC,SDXL_VAE,XGBoost,0.4,16221,0.16161044268967817,0.4020080132157544
MAYC,SDXL_VAE,XGBoost,0.5,16221,0.1616554072566369,0.4020639342898551
MAYC,SDXL_VAE,XGBoost,0.6,16221,0.16171528642784724,0.4021383921336624
MAYC,SDXL_VAE,XGBoost,0.7,16221,0.16179008020330912,0.4022313764530424
MAYC,SDXL_VAE,XGBoost,0.8,16221,0.16187978858302252,0.4023428744031917
MAYC,SDXL_VAE,XGBoost,0.9,16221,0.16198441156698742,0.4024728705974943
MAYC,SDXL_VAE,XGBoost,1.0,16221,0.16210394915520385,0.40262134711811276
MAYC,SDXL_VAE,LightGBM,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SDXL_VAE,LightGBM,0.1,16221,0.16155741335787632,0.401942052238723
MAYC,SDXL_VAE,LightGBM,0.2,16221,0.16155156822151276,0.4019347810547288
MAYC,SDXL_VAE,LightGBM,0.3,16221,0.16156219505526775,0.4019480004369567
MAYC,SDXL_VAE,LightGBM,0.4,16221,0.1615892938591412,0.40198170836387714
MAYC,SDXL_VAE,LightGBM,0.5,16221,0.16163286463313306,0.40203589968202225
MAYC,SDXL_VAE,LightGBM,0.6,16221,0.16169290737724346,0.40211056610992385
MAYC,SDXL_VAE,LightGBM,0.7,16221,0.16176942209147233,0.402205696244437
MAYC,SDXL_VAE,LightGBM,0.8,16221,0.16186240877581967,0.402321275569438
MAYC,SDXL_VAE,LightGBM,0.9,16221,0.1619718674302855,0.40245728646688145
MAYC,SDXL_VAE,LightGBM,1.0,16221,0.16209779805486976,0.40261370823019643
MAYC,DreamSim,OLS,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,DreamSim,OLS,0.1,16221,0.16158092015492506,0.4019712927000199
MAYC,DreamSim,OLS,0.2,16221,0.16161635231462648,0.4020153632818359
MAYC,DreamSim,OLS,0.3,16221,0.16168602694346265,0.4021020106185278
MAYC,DreamSim,OLS,0.4,16221,0.1617899440414334,0.4022312071948588
MAYC,DreamSim,OLS,0.5,16221,0.16192810360853893,0.40240291202790635
MAYC,DreamSim,OLS,0.6,16221,0.16210050564477904,0.40261707073195374
MAYC,DreamSim,OLS,0.7,16221,0.16230715015015387,0.4028736156043901
MAYC,DreamSim,OLS,0.8,16221,0.16254803712466334,0.4031724657323009
MAYC,DreamSim,OLS,0.9,16221,0.1628231665683075,0.4035135271193613
MAYC,DreamSim,OLS,1.0,16221,0.1631325384810864,0.40389669283256874
MAYC,DreamSim,Ridge,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,DreamSim,Ridge,0.1,16221,0.16158092026436885,0.40197129283615374
MAYC,DreamSim,Ridge,0.2,16221,0.16161635252999954,0.4020153635497026
MAYC,DreamSim,Ridge,0.3,16221,0.16168602726125042,0.402102011013686
MAYC,DreamSim,Ridge,0.4,16221,0.1617899444581215,0.40223120771282966
MAYC,DreamSim,Ridge,0.5,16221,0.16192810412061265,0.4024029126641762
MAYC,DreamSim,Ridge,0.6,16221,0.16210050624872394,0.4026170714819777
MAYC,DreamSim,Ridge,0.7,16221,0.1623071508424554,0.40287361646359443
MAYC,DreamSim,Ridge,0.8,16221,0.16254803790180702,0.4031724666960866
MAYC,DreamSim,Ridge,0.9,16221,0.16282316742677877,0.4035135281831066
MAYC,DreamSim,Ridge,1.0,16221,0.16313253941737071,0.40389669399163286
MAYC,DreamSim,ElasticNet,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,DreamSim,ElasticNet,0.1,16221,0.16158436030649853,0.4019755717783091
MAYC,DreamSim,ElasticNet,0.2,16221,0.16162303698554975,0.4020236771454509
MAYC,DreamSim,ElasticNet,0.3,16221,0.161695760501512,0.4021141137805436
MAYC,DreamSim,ElasticNet,0.4,16221,0.16180253085438515,0.4022468531317369
MAYC,DreamSim,ElasticNet,0.5,16221,0.1619433480441692,0.40242185333822167
MAYC,DreamSim,ElasticNet,0.6,16221,0.16211821207086427,0.4026390592961198
MAYC,DreamSim,ElasticNet,0.7,16221,0.16232712293447032,0.40289840274499766
MAYC,DreamSim,ElasticNet,0.8,16221,0.16257008063498735,0.4031998023746879
MAYC,DreamSim,ElasticNet,0.9,16221,0.16284708517241528,0.4035431639520304
MAYC,DreamSim,ElasticNet,1.0,16221,0.1631581365467542,0.40392838046707513
MAYC,DreamSim,PLS,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,DreamSim,PLS,0.1,16221,0.1615809201548827,0.40197129269996723
MAYC,DreamSim,PLS,0.2,16221,0.16161635231454222,0.4020153632817311
MAYC,DreamSim,PLS,0.3,16221,0.16168602694333675,0.40210201061837125
MAYC,DreamSim,PLS,0.4,16221,0.16178994404126643,0.4022312071946512
MAYC,DreamSim,PLS,0.5,16221,0.16192810360833107,0.40240291202764805
MAYC,DreamSim,PLS,0.6,16221,0.16210050564453077,0.40261707073164543
MAYC,DreamSim,PLS,0.7,16221,0.16230715014986558,0.4028736156040323
MAYC,DreamSim,PLS,0.8,16221,0.16254803712433544,0.40317246573189425
MAYC,DreamSim,PLS,0.9,16221,0.16282316656794035,0.4035135271189063
MAYC,DreamSim,PLS,1.0,16221,0.16313253848068032,0.4038966928320661
MAYC,DreamSim,LinearSVR,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,DreamSim,LinearSVR,0.1,16221,0.1615913991339785,0.4019843269755408
MAYC,DreamSim,LinearSVR,0.2,16221,0.1616369160677705,0.40204093829829135
MAYC,DreamSim,LinearSVR,0.3,16221,0.16171628126573417,0.40213962906649003
MAYC,DreamSim,LinearSVR,0.4,16221,0.1618294947278696,0.40228036831029873
MAYC,DreamSim,LinearSVR,0.5,16221,0.16197655645417672,0.4024631119173243
MAYC,DreamSim,LinearSVR,0.6,16221,0.16215746644465565,0.402687802701616
MAYC,DreamSim,LinearSVR,0.7,16221,0.16237222469930623,0.40295437049287136
MAYC,DreamSim,LinearSVR,0.8,16221,0.1626208312181285,0.4032627322455281
MAYC,DreamSim,LinearSVR,0.9,16221,0.1629032860011226,0.4036127921673477
MAYC,DreamSim,LinearSVR,1.0,16221,0.1632195890482884,0.4040044418670275
MAYC,DreamSim,HistGradientBoosting,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,DreamSim,HistGradientBoosting,0.1,16221,0.16157651240452175,0.40196580999448417
MAYC,DreamSim,HistGradientBoosting,0.2,16221,0.16160610404279238,0.40200261696012923
MAYC,DreamSim,HistGradientBoosting,0.3,16221,0.16166850537917,0.4020802225665545
MAYC,DreamSim,HistGradientBoosting,0.4,16221,0.16176371641365472,0.4021986031970458
MAYC,DreamSim,HistGradientBoosting,0.5,16221,0.16189173714624647,0.4023577228614439
MAYC,DreamSim,HistGradientBoosting,0.6,16221,0.1620525675769453,0.40255753325077065
MAYC,DreamSim,HistGradientBoosting,0.7,16221,0.16224620770575118,0.40279797381038446
MAYC,DreamSim,HistGradientBoosting,0.8,16221,0.1624726575326642,0.403078971831407
MAYC,DreamSim,HistGradientBoosting,0.9,16221,0.16273191705768428,0.40340044256009966
MAYC,DreamSim,HistGradientBoosting,1.0,16221,0.1630239862808113,0.4037622893248097
MAYC,DreamSim,XGBoost,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,DreamSim,XGBoost,0.1,16221,0.16157252517835158,0.4019608503055386
MAYC,DreamSim,XGBoost,0.2,16221,0.1615935927452752,0.40198705544491753
MAYC,DreamSim,XGBoost,0.3,16221,0.16164293316512918,0.40204842141852665
MAYC,DreamSim,XGBoost,0.4,16221,0.1617205464379135,0.4021449321300885
MAYC,DreamSim,XGBoost,0.5,16221,0.16182643256362814,0.4022765622847398
MAYC,DreamSim,XGBoost,0.6,16221,0.16196059154227313,0.4024432774221395
MAYC,DreamSim,XGBoost,0.7,16221,0.16212302337384843,0.40264503396148876
MAYC,DreamSim,XGBoost,0.8,16221,0.162313728058354,0.40288177925832536
MAYC,DreamSim,XGBoost,0.9,16221,0.16253270559579,0.4031534516729207
MAYC,DreamSim,XGBoost,1.0,16221,0.16277995598615633,0.4034599806500718
MAYC,DreamSim,LightGBM,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,DreamSim,LightGBM,0.1,16221,0.1615882504686887,0.40198041055341077
MAYC,DreamSim,LightGBM,0.2,16221,0.16162491125287815,0.4020260081796676
MAYC,DreamSim,LightGBM,0.3,16221,0.16168971281692665,0.40210659384910197
MAYC,DreamSim,LightGBM,0.4,16221,0.16178265516083426,0.40222214653203053
MAYC,DreamSim,LightGBM,0.5,16221,0.16190373828460086,0.4023726361031536
MAYC,DreamSim,LightGBM,0.6,16221,0.16205296218822654,0.4025580233807625
MAYC,DreamSim,LightGBM,0.7,16221,0.1622303268717113,0.4027782601776209
MAYC,DreamSim,LightGBM,0.8,16221,0.16243583233505507,0.40303328936336646
MAYC,DreamSim,LightGBM,0.9,16221,0.1626694785782579,0.4033230449382454
MAYC,DreamSim,LightGBM,1.0,16221,0.16293126560131982,0.40364745211795877
MAYC,AIM,OLS,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,AIM,OLS,0.1,16221,0.16161162610438476,0.4020094850925594
MAYC,AIM,OLS,0.2,16221,0.16168015111251413,0.4020947041587518
MAYC,AIM,OLS,0.3,16221,0.16178530548874628,0.40222544112567804
MAYC,AIM,OLS,0.4,16221,0.1619270892330814,0.4024016516281729
MAYC,AIM,OLS,0.5,16221,0.16210550234551935,0.4026232759609401
MAYC,AIM,OLS,0.6,16221,0.16232054482606018,0.4028902391794323
MAYC,AIM,OLS,0.7,16221,0.162572216674704,0.4032024512260609
MAYC,AIM,OLS,0.8,16221,0.16286051789145056,0.4035598070812436
MAYC,AIM,OLS,0.9,16221,0.1631854484763001,0.40396218693870356
MAYC,AIM,OLS,1.0,16221,0.16354700842925243,0.40440945640433834
MAYC,AIM,Ridge,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,AIM,Ridge,0.1,16221,0.1616122353487563,0.40201024284059766
MAYC,AIM,Ridge,0.2,16221,0.1616811815101465,0.4020959854439565
MAYC,AIM,Ridge,0.3,16221,0.16178656894852886,0.4022270117092198
MAYC,AIM,Ridge,0.4,16221,0.16192839766390346,0.4024032774020404
MAYC,AIM,Ridge,0.5,16221,0.16210666765627016,0.40262472310610803
MAYC,AIM,Ridge,0.6,16221,0.16232137892562903,0.4028912743230226
MAYC,AIM,Ridge,0.7,16221,0.1625725314719802,0.40320284159710507
MAYC,AIM,Ridge,0.8,16221,0.1628601252953234,0.4035593206646619
MAYC,AIM,Ridge,0.9,16221,0.1631841603956588,0.40396059262712597
MAYC,AIM,Ridge,1.0,16221,0.1635446367729864,0.4044065241474059
MAYC,AIM,ElasticNet,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,AIM,ElasticNet,0.1,16221,0.1616176421343972,0.4020169674707738
MAYC,AIM,ElasticNet,0.2,16221,0.1616913281162745,0.4021086023902927
MAYC,AIM,ElasticNet,0.3,16221,0.16180078840999032,0.40224468723650075
MAYC,AIM,ElasticNet,0.4,16221,0.16194602301554467,0.40242517691559093
MAYC,AIM,ElasticNet,0.5,16221,0.1621270319329374,0.4026500117135692
MAYC,AIM,ElasticNet,0.6,16221,0.16234381516216861,0.40291911739475533
MAYC,AIM,ElasticNet,0.7,16221,0.16259637270323835,0.40323240532382604
MAYC,AIM,ElasticNet,0.8,16221,0.16288470455614654,0.40358977261093537
MAYC,AIM,ElasticNet,0.9,16221,0.16320881072089313,0.403991102279361
MAYC,AIM,ElasticNet,1.0,16221,0.1635686911974783,0.4044362634550447
MAYC,AIM,PLS,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,AIM,PLS,0.1,16221,0.1616178403817831,0.4020172140366418
MAYC,AIM,PLS,0.2,16221,0.1616928738242182,0.4021105243887782
MAYC,AIM,PLS,0.3,16221,0.16180483079166352,0.40224971198456255
MAYC,AIM,PLS,0.4,16221,0.16195371128411928,0.4024347292221675
MAYC,AIM,PLS,0.5,16221,0.16213951530158527,0.4026655129280198
MAYC,AIM,PLS,0.6,16221,0.16236224284406145,0.40294198446434126
MAYC,AIM,PLS,0.7,16221,0.16262189391154797,0.40326404986255343
MAYC,AIM,PLS,0.8,16221,0.1629184685040448,0.40363159998201925
MAYC,AIM,PLS,0.9,16221,0.16325196662155186,0.4040445106935025
MAYC,AIM,PLS,1.0,16221,0.16362238826406925,0.4045026430866296
MAYC,AIM,LinearSVR,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,AIM,LinearSVR,0.1,16221,0.16162184550528313,0.4020221952893685
MAYC,AIM,LinearSVR,0.2,16221,0.16170029122223842,0.4021197473666749
MAYC,AIM,LinearSVR,0.3,16221,0.16181506761522418,0.40226243624681657
MAYC,AIM,LinearSVR,0.4,16221,0.16196617468424035,0.4024502139199833
MAYC,AIM,LinearSVR,0.5,16221,0.162153612429287,0.40268301730925654
MAYC,AIM,LinearSVR,0.6,16221,0.16237738085036418,0.4029607683762331
MAYC,AIM,LinearSVR,0.7,16221,0.16263747994747177,0.4032833742512475
MAYC,AIM,LinearSVR,0.8,16221,0.1629339097206098,0.40365072738768826
MAYC,AIM,LinearSVR,0.9,16221,0.16326667016977833,0.4040627057398125
MAYC,AIM,LinearSVR,1.0,16221,0.16363576129497726,0.40451917296338036
MAYC,AIM,HistGradientBoosting,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,AIM,HistGradientBoosting,0.1,16221,0.16159354546265609,0.4019869966337917
MAYC,AIM,HistGradientBoosting,0.2,16221,0.16163537701221428,0.4020390242404514
MAYC,AIM,HistGradientBoosting,0.3,16221,0.1617052251130331,0.40212588217252704
MAYC,AIM,HistGradientBoosting,0.4,16221,0.16180308976511237,0.4022475478671217
MAYC,AIM,HistGradientBoosting,0.5,16221,0.16192897096845218,0.40240398975215463
MAYC,AIM,HistGradientBoosting,0.6,16221,0.16208286872305253,0.4025951672872546
MAYC,AIM,HistGradientBoosting,0.7,16221,0.16226478302891328,0.402821031016149
MAYC,AIM,HistGradientBoosting,0.8,16221,0.1624747138860346,0.4030815226303912
MAYC,AIM,HistGradientBoosting,0.9,16221,0.16271266129441647,0.4033765750442339
MAYC,AIM,HistGradientBoosting,1.0,16221,0.16297862525405885,0.4037061124804266
MAYC,AIM,XGBoost,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,AIM,XGBoost,0.1,16221,0.16161336470251889,0.40201164747121304
MAYC,AIM,XGBoost,0.2,16221,0.1616727267637164,0.40208547196300987
MAYC,AIM,XGBoost,0.3,16221,0.16175781664795066,0.4021912687365934
MAYC,AIM,XGBoost,0.4,16221,0.16186863435522164,0.4023290125695904
MAYC,AIM,XGBoost,0.5,16221,0.1620051798855295,0.40249867066305883
MAYC,AIM,XGBoost,0.6,16221,0.16216745323887416,0.4027002026804483
MAYC,AIM,XGBoost,0.7,16221,0.16235545441525548,0.402933560795394
MAYC,AIM,XGBoost,0.8,16221,0.16256918341467366,0.40319868974821044
MAYC,AIM,XGBoost,0.9,16221,0.16280864023712877,0.40349552691092966
MAYC,AIM,XGBoost,1.0,16221,0.1630738248826206,0.40382400236070737
MAYC,AIM,LightGBM,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,AIM,LightGBM,0.1,16221,0.16161143382324758,0.4020092459424877
MAYC,AIM,LightGBM,0.2,16221,0.16166863733407322,0.40208038665678936
MAYC,AIM,LightGBM,0.3,16221,0.16175134099683508,0.40218321819394093
MAYC,AIM,LightGBM,0.4,16221,0.16185954481153322,0.4023177162536261
MAYC,AIM,LightGBM,0.5,16221,0.16199324877816776,0.40248384908983337
MAYC,AIM,LightGBM,0.6,16221,0.16215245289673844,0.402681577548239
MAYC,AIM,LightGBM,0.7,16221,0.16233715716724548,0.40291085511220154
MAYC,AIM,LightGBM,0.8,16221,0.16254736158968874,0.40317162795723704
MAYC,AIM,LightGBM,0.9,16221,0.16278306616406835,0.40346383501383165
MAYC,AIM,LightGBM,1.0,16221,0.1630442708903842,0.4037874080384184
